-4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 50 2 2 1983 1 1 -4 -4 -4 7 28000 6 5 4 150 3 4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 10
101 101 101 101 101 201 201 201 201 201 201 201 51 1 6 1980 1 1 51057 -4 -4 7 28000 6 5 5 180 4 7 0 -4 -4 -4 -4 -4 -4 -4 -4 -4 12
201 201 201 201 201 201 201 201 201 201 201 201 52 1 12 1983 1 1 29824 -4 -4 6 27000 6 5 9 260 3 4 1 -4 -4 -4 -4 -4 -4 -4 -4 -4 12
-4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 53 2 4 1984 1 1 47134 -4 -4 8 -2 5 5 2 110 4 4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 12
-4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 54 2 12 1984 1 1 58541 -4 -4 4 8000 8 5 4 215 5 7 0 0 -4 -4 -4 -4 -4 -4 -4 -4 -3
201 201 201 201 201 201 201 201 201 201 201 201 55 2 2 1981 1 2 53241 -4 -4 8 31000 6 5 4 280 5 5 1 -4 -4 -4 -4 -4 -4 -4 -4 -4 12
201 201 201 201 201 201 201 201 201 201 201 201 56 2 2 1982 1 4 96703 -4 -4 10 75000 8 5 5 170 4 7 1 -4 -4 -4 -4 -4 -4 -4 -4 -4 12
-4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 57 1 12 1982 1 1 -4 -4 -4 10 -2 5 -2 12 138 3 8 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 12
-4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 58 1 11 1983 1 1 15235 0 8 8 53000 5 5 8 210 3 4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 12
-4 -4 -4 -4 -4 -4 -4 -4 101 101 101 101 59 2 4 1981 1 1 56429 -4 -4 8 43000 7 5 10 300 6 6 0 -4 -4 -4 -4 -4 -4 -4 -4 -4 12
-4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 60 1 1 1984 1 4 1355 -4 -4 5 7000 8 5 9 160 6 8 0 -4 -4 -4 -4 -4 -4 -4 -4 -4 12
-4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 61 2 5 1983 1 1 44495 -4 -4 7 33000 6 5 2 185 5 4 0 -4 -4 -4 -4 -4 -4 -4 -4 -4 12
101 101 101 101 101 101 101 101 101 101 101 101 62 1 3 1980 1 1 73429 -4 -4 8 35000 6 6 3 240 6 6 1 -4 -4 -4 -4 -4 -4 -4 -4 -4 12
201 201 201 201 201 201 201 201 201 201 -4 -4 63 2 10 1984 1 1 52921 -4 -4 9 -4 4 5 4 168 3 5 0 0 1 -4 -4 -4 -4 -4 -4 -4 12
-4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 64 1 3 1980 1 1 34197 -4 -4 10 32000 6 -5 -5 -5 -5 -5 0 -4 -4 -4 -4 -4 -4 -4 -4 -4 12
-4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 65 1 4 1984 1 1 27471 -4 -4 8 -2 5 5 11 150 3 7 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -3
-4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 66 1 10 1980 1 1 -4 -4 -4 9 3000 6 -5 -5 -5 -5 -5 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 12
-4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 67 1 11 1980 1 1 -4 -4 -4 9 25000 -2 6 0 180 6 7 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 12
-4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 68 1 1 1981 1 1 -4 -4 -4 10 -4 2 5 11 140 6 4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 12
201 201 201 201 201 201 201 201 201 201 201 201 69 2 7 1981 1 1 81315 -4 -4 9 53000 7 5 6 125 6 8 0 -4 -4 -4 -4 -4 -4 -4 -4 -4 12
-4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 70 1 8 1982 1 1 56708 -4 -4 9 -2 6 6 0 178 6 7 1 -4 -4 -4 -4 -4 -4 -4 -4 -4 12
101 101 101 101 101 101 101 101 101 101 101 101 71 1 1 1980 1 1 -4 -4 -4 8 33000 6 5 9 200 6 6 0 -4 -4 -4 -4 -4 -4 -4 -4 -4 12
-4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 72 2 4 1982 1 1 -4 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 0 -4 -4 -4 -4 -4 -4 -4 -4 -4 -3
-4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 73 1 10 1984 1 1 -4 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 12
-4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 74 1 7 1983 1 4 -4 -4 -4 9 -2 7 5 10 190 6 6 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 12
-4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 75 1 1 1982 1 4 7556 -4 -4 7 30000 7 5 7 160 6 8 1 -4 -4 -4 -4 -4 -4 -4 -4 -4 12
-4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 76 1 1 1982 1 4 34058 -4 -4 7 65000 10 5 7 165 4 7 1 -4 -4 -4 -4 -4 -4 -4 -4 -4 12
-4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 77 2 11 1984 1 2 -4 0 6 10 -5 -5 -5 -5 -5 -5 -5 0 -4 -4 -4 -4 -4 -4 -4 -4 -4 12
-4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 78 2 7 1981 1 4 29032 -4 -4 8 -2 6 5 3 150 3 6 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 12
-4 -4 101 101 101 101 101 101 101 101 101 101 79 1 12 1983 1 2 10563 -4 -4 6 -2 4 5 8 165 6 6 1 -4 -4 -4 -4 -4 -4 -4 -4 -4 9
-4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 80 1 6 1981 1 1 11014 -4 -4 6 -4 6 5 11 220 3 6 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 11
-4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 81 2 1 1984 1 1 2390 -4 -4 10 -2 8 5 9 130 6 6 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 11
-4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 82 1 7 1984 1 2 69940 -4 -4 8 23000 7 6 1 210 4 6 1 -4 -4 -4 -4 -4 -4 -4 -4 -4 12
-4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 83 1 9 1981 1 2 8011 -4 -4 7 -2 7 5 9 200 3 6 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 12
201 201 201 201 -4 -4 -4 -4 -4 -4 -4 -4 84 2 2 1984 1 2 42129 -4 -4 10 -2 8 5 3 136 6 8 0 -4 -4 -4 -4 -4 -4 -4 -4 -4 12
201 201 201 201 201 201 201 201 201 201 201 201 85 1 2 1984 1 4 70113 -4 -4 7 22000 7 -2 -2 -2 1 7 1 -4 -4 -4 -4 -4 -4 -4 -4 -4 12
201 201 201 201 201 201 201 201 201 201 201 201 86 2 10 1980 1 4 13722 -4 -4 9 35000 7 5 3 120 6 7 1 -4 -4 -4 -4 -4 -4 -4 -4 -4 12
-4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 87 1 5 1984 1 2 75575 -4 -4 5 20000 8 -5 -5 -5 -5 -5 1 -4 -4 -4 -4 -4 -4 -4 -4 -4 12
-4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 88 1 1 1981 1 4 5929 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 12
201 201 201 201 201 201 201 201 201 201 201 201 89 1 11 1981 1 4 78892 -4 -4 7 60000 7 5 11 190 5 6 0 1 -4 -4 -4 -4 -4 -4 -4 -4 12
-4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 90 1 11 1981 1 2 -4 -4 -4 8 25000 6 5 9 220 6 7 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 12
-4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 91 2 9 1982 1 2 -4 -4 -4 10 32000 8 5 9 190 6 4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 12
-4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 92 1 4 1983 1 4 4355 -4 -4 6 -4 -2 5 2 -2 6 9 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 12
201 201 201 201 201 201 201 201 201 201 201 201 93 1 9 1983 1 2 5351 -4 -4 10 25000 8 5 5 130 4 7 1 -4 -4 -4 -4 -4 -4 -4 -4 -4 12
-4 -4 -4 -4 -4 -4 -4 201 201 201 201 201 94 2 9 1980 1 1 79941 -4 -4 8 45000 7 5 3 -2 4 7 1 -4 -4 -4 -4 -4 -4 -4 -4 -4 12
-4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 95 1 7 1982 1 2 27977 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 11
-4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 96 1 7 1982 1 4 -4 3 6 10 -5 -5 -5 -5 -5 -5 -5 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 11
201 201 201 201 201 201 201 201 201 -4 -4 -4 97 1 6 1980 1 2 58177 -4 -4 9 56000 7 6 0 160 5 7 0 -4 -4 -4 -4 -4 -4 -4 -4 -4 12
-4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 98 1 1 1980 1 4 44306 -5 -5 -5 60000 7 5 10 170 6 7 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 12
-4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 99 1 6 1982 1 2 -4 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 11
102 102 102 102 102 102 102 102 102 102 102 102 100 2 1 1981 1 1 10086 -4 -4 8 0 5 5 5 170 4 7 0 0 1 -4 -4 -4 -4 -4 -4 -4 11
101 101 101 101 101 101 101 101 101 101 101 101 101 2 7 1981 1 1 -4 -4 -4 5 -4 2 5 8 -2 6 6 1 -4 -4 -4 -4 -4 -4 -4 -4 -4 12
101 101 101 101 101 101 101 101 101 101 101 101 102 2 4 1982 1 2 35316 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 0 -4 -4 -4 -4 -4 -4 -4 -4 -4 12
-4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 103 2 11 1983 1 2 66575 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 12
101 101 101 101 101 101 101 101 101 101 101 101 104 2 11 1980 1 4 58482 -4 -4 9 70000 7 5 5 278 6 5 1 -4 -4 -4 -4 -4 -4 -4 -4 -4 12
201 201 201 201 201 201 201 201 201 201 201 201 105 1 8 1983 1 4 74883 -4 -4 10 42000 7 5 6 215 6 7 1 -4 -4 -4 -4 -4 -4 -4 -4 -4 12
-4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 106 1 11 1981 1 4 34516 4 7 6 -5 -5 -5 -5 -5 -5 -5 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 12
-4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 107 2 8 1982 1 4 94837 -4 -4 6 60000 7 5 3 125 6 8 0 1 -4 -4 -4 -4 -4 -4 -4 -4 12
-4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 108 1 9 1984 1 4 83765 -4 -4 5 35000 8 6 0 188 6 8 1 -4 -4 -4 -4 -4 -4 -4 -4 -4 12
-4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 109 2 3 1982 1 4 90866 -4 -4 5 46000 6 5 3 104 6 7 0 1 -4 -4 -4 -4 -4 -4 -4 -4 12
-4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 110 2 2 1984 1 4 43864 -4 -4 8 45000 7 5 9 155 6 8 1 -4 -4 -4 -4 -4 -4 -4 -4 -4 12
-4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 111 2 1 1981 1 4 82318 -4 -4 8 -4 8 -1 -1 -1 4 10 0 -4 -4 -4 -4 -4 -4 -4 -4 -4 12
-4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 112 2 4 1984 1 4 57727 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 12
101 101 101 101 101 101 101 101 101 101 101 101 113 1 4 1984 1 4 76838 -4 -4 10 -4 6 6 3 180 4 7 0 -4 -4 -4 -4 -4 -4 -4 -4 -4 12
-4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 114 2 7 1982 1 4 65345 -4 -4 5 35000 5 5 7 -2 6 8 1 -4 -4 -4 -4 -4 -4 -4 -4 -4 12
-4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 115 2 10 1984 1 2 53132 7 6 6 -5 -5 -5 -5 -5 -5 -5 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 10
-4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 116 1 10 1984 1 1 -4 -4 -4 5 15000 6 5 8 145 4 7 1 -4 -4 -4 -4 -4 -4 -4 -4 -4 12
-4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 117 1 10 1984 1 1 -4 -4 -4 7 14000 6 5 10 135 2 6 0 -4 -4 -4 -4 -4 -4 -4 -4 -4 12
-4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 118 1 6 1980 1 4 -5 -4 -4 7 -5 -5 -5 -5 -5 -5 -5 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 12
-4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 119 1 9 1982 1 4 33091 -5 -5 -5 40000 6 -5 -5 -5 -5 -5 1 -4 -4 -4 -4 -4 -4 -4 -4 -4 12
-4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 120 1 6 1982 1 4 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 1 -4 -4 -4 -4 -4 -4 -4 -4 -4 12
-4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 121 1 12 1981 1 4 80701 1 8 8 -5 -5 -5 -5 -5 -5 -5 1 -4 -4 -4 -4 -4 -4 -4 -4 -4 12
-4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 122 1 6 1984 1 4 59605 -4 -4 8 25000 6 6 2 340 3 4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 12
-4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 123 1 2 1980 1 4 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4
-4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 124 1 2 1982 1 4 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4
-4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 125 2 5 1984 1 4 67045 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 12
101 101 101 101 101 101 101 101 101 101 101 101 126 1 5 1981 1 4 35303 -4 -4 6 60000 4 5 8 145 1 0 1 -4 -4 -4 -4 -4 -4 -4 -4 -4 12
-4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 101 127 2 3 1982 1 4 58706 -4 -4 9 45000 8 5 3 200 5 8 1 -4 -4 -4 -4 -4 -4 -4 -4 -4 12
-4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 128 2 8 1982 1 4 71624 3 7 6 60000 6 5 3 160 6 8 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 12
-4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 129 2 8 1980 1 4 61979 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 12
-4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 130 2 7 1981 1 4 39653 4 9 7 -5 -5 -5 -5 -5 -5 -5 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 12
-4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 131 1 10 1980 1 4 98342 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 12
-4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 132 1 2 1983 1 4 89334 -4 -4 10 52000 8 5 10 170 5 9 1 -4 -4 -4 -4 -4 -4 -4 -4 -4 12
-4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 133 1 7 1982 1 4 83789 -4 -4 9 67500 7 5 9 167 6 7 1 -4 -4 -4 -4 -4 -4 -4 -4 -4 12
